time,pl_lung,pl_liver,pl_heart,pl_muscle,pl_skin,pl_adipose,pl_bone,pl_brain,pl_kidney,pl_si,pl_li,pl_pancreas,pl_thymus,pl_spleen,adcplasma,dose
1011.99,5.14573936012237e-6,5.530858667490076e-6,1.5775515752979736e-7,3.0887245529724106e-7,1.5470770879512887e-6,3.7666897242104417e-7,9.552358349773432e-7,3.8110399559971566e-7,2.5432085157621053e-6,1.6460574638487782e-6,1.8972110513186824e-6,5.248130712623175e-8,8.542538667689066e-7,1.5273559523241918e-5,0.07335188183089596,0.8mg/kg
1012.99,6.288503869950901e-6,6.765929133796096e-6,1.9273701260488008e-7,3.77100802915354e-7,1.8890974242678177e-6,4.593384145238248e-7,1.1590054385118396e-6,4.6528727457867355e-7,3.108485220472844e-6,2.012867160302938e-6,2.3175610606696565e-6,6.418275221158944e-8,1.0448351196994067e-6,1.8685894691568415e-5,0.07162596785142483,0.8mg/kg
1013.99,7.342358789425002e-6,7.909741564879381e-6,2.2503714005044466e-7,4.399748159858832e-7,2.2042868967361844e-6,5.355008409004057e-7,1.3464366048012349e-6,5.429020115110272e-7,3.62994606239193e-6,2.3520661228957137e-6,2.7056621836705997e-6,7.500548285226982e-8,1.2208825671990665e-6,2.184463936054028e-5,0.07002126686833891,0.8mg/kg
1014.99,8.3143557701528e-6,8.968769161732037e-6,2.54859910845684e-7,4.979290032258942e-7,2.494823932022937e-6,6.056844193012198e-7,1.5188708492947615e-6,6.144761227985418e-7,4.1110505865058595e-6,2.665614283779051e-6,3.0639935206292756e-6,8.501203219232236e-8,1.3834423335686453e-6,2.476729074330871e-5,0.06849841185074891,0.8mg/kg
1015.99,9.21088806146591e-6,9.948967010018454e-6,2.823914145470696e-7,5.513531606367503e-7,2.7626622272622686e-6,6.703630252608966e-7,1.6775094476662116e-6,6.804835446388068e-7,4.554938220366217e-6,2.9553415044625686e-6,3.3948041025942118e-6,9.426050946987824e-8,1.5335062189382899e-6,2.747026490217238e-5,0.06707465936615326,0.8mg/kg
1016.99,1.00377517795681e-5,1.0855836900876464e-5,3.0780182369847675e-7,6.005993328799627e-7,3.0095664752502593e-6,7.299647065014808e-7,1.823437906717601e-6,7.413527277124164e-7,4.964453905653753e-6,3.2229512731079383e-6,3.7001453450311628e-6,1.0280488433387827e-7,1.6719981420663287e-6,2.996892242188942e-5,0.06571909784456693,0.8mg/kg
1017.99,1.0800217718320032e-5,1.1694475129790104e-5,3.312472186684612e-7,6.459872453463059e-7,3.2371393025648206e-6,7.848782339434786e-7,1.957641585477779e-6,7.974730598049512e-7,5.3421844217426425e-6,3.470025721901632e-6,3.9818955609942286e-6,1.1069524096482848e-7,1.7997716433091734e-6,3.227760060720612e-5,0.06441016111427386,0.8mg/kg
1018.99,1.1503080966199042e-5,1.2469593553225103e-5,3.528706003417178e-7,6.878073874256088e-7,3.446836573546995e-6,8.354568616351344e-7,2.0810150938585717e-6,8.491986109693269e-7,5.690483999145798e-6,3.6980280352760495e-6,4.241773564980883e-6,1.17977891942073e-7,1.917611392829924e-6,3.4409617123601944e-5,0.06317899239232373,0.8mg/kg
1019.99,1.2150721341059662e-5,1.3185560489758384e-5,3.7280340799251533e-7,7.263249210831431e-7,3.6399873509922186e-6,8.82023072094622e-7,2.1943752603273576e-6,8.968528584906307e-7,6.0115033327687635e-6,3.908312065262536e-6,4.481358037913442e-6,1.2469570929005904e-7,2.026238349751874e-6,3.637734387186576e-5,0.06200243186919209,0.8mg/kg
1020.99,1.2747145020732041e-5,1.3846422095107607e-5,3.911664536131579e-7,7.617822180896355e-7,3.817806349604678e-6,9.2487165555021e-7,2.2984681315354906e-6,9.407317198321269e-7,6.307210681946934e-6,4.102127867582573e-6,4.702099406187331e-6,1.3088830841010448e-7,2.126314131678639e-6,3.819224282054977e-5,0.06087736321509641,0.8mg/kg
1021.99,1.329602068132846e-5,1.4455924967031447e-5,4.0807080116808053e-7,7.944010535358919e-7,3.9814051565409095e-6,9.642723598514386e-7,2.3939766931183253e-6,9.811061593404056e-7,6.5794089849020465e-6,4.2806287494421564e-6,4.905330741328828e-6,1.3659226931004604e-7,2.218446093728904e-6,3.986492002206324e-5,0.05979628814356483,0.8mg/kg
1022.99,1.3800719075991073e-5,1.501754386850544e-5,4.236188228327697e-7,8.243850361712466e-7,4.131804115186596e-6,1.00047286937335e-6,2.4815269949980286e-6,1.0182251844265202e-6,6.829755904669618e-6,4.444880138368803e-6,5.092280680330405e-6,1.4184141457700906e-7,2.3031930696952476e-6,4.1405195705330685e-5,0.05875770063535835,0.8mg/kg
1023.99,1.4264338956048226e-5,1.553450044639263e-5,4.37904865494388e-7,8.519212280985753e-7,4.2699406660413355e-6,1.033700730950533e-6,2.56169439546518e-6,1.052317684456002e-6,7.0597757345774715e-6,4.5958658529796806e-6,5.264081526894684e-6,1.4666700362166494e-7,2.3810693722925857e-6,4.282215687588111e-5,0.05776070241925889,0.8mg/kg
1024.99,1.4689729995234016e-5,1.6009778688325116e-5,4.510158730296457e-7,8.771814598800558e-7,4.396675942700648e-6,1.0641650009477312e-6,2.635007050256312e-6,1.0835941483078855e-6,7.270871178417374e-6,4.7344937166201965e-6,5.4217767737280865e-6,1.5109790394479713e-7,2.4525483623771835e-6,4.412420111444332e-5,0.05679774765618047,0.8mg/kg
1025.99,1.5079521597665537e-5,1.6446149477977466e-5,4.630321977271799e-7,9.003241900715597e-7,4.5128039351822914e-6,1.0920584552963532e-6,2.7019516369827967e-6,1.1122487743320772e-6,7.464337007855913e-6,4.861603637749097e-6,5.56633084944726e-6,1.5516084314075674e-7,2.5180672112939313e-6,4.531910795574853e-5,0.05587235899634823,0.8mg/kg
1026.99,1.54361384457709e-5,1.6846182196987367e-5,4.740280348025696e-7,9.214953832398516e-7,4.61905609320848e-6,1.117558690703194e-6,2.7629764589887263e-6,1.1384606228354532e-6,7.641367793428483e-6,4.9779717825964755e-6,5.698634351606363e-6,1.5888053720711297e-7,2.5780292591441693e-6,4.641407339683137e-5,0.054976571401627754,0.8mg/kg
1027.99,1.5761820767040908e-5,1.7212262240374385e-5,4.840720074532008e-7,9.408297946108322e-7,4.7161076182054825e-6,1.1408296666187512e-6,2.818494989497186e-6,1.162395110699001e-6,7.803067807256327e-6,5.084316505638069e-6,5.8195110386978285e-6,1.622798748171783e-7,2.632807404439061e-6,4.741576229139337e-5,0.05411528250534985,0.8mg/kg
1028.99,1.605864121714631e-5,1.7546605751192514e-5,4.932276592100963e-7,9.58451972132533e-7,4.804582553575003e-6,1.1620229339108422e-6,2.8688892246597197e-6,1.184205258136117e-6,7.950459242181184e-6,5.181303340043756e-6,5.929723729651088e-6,1.6538007254547562e-7,2.6827468602302683e-6,4.83303523500677e-5,0.05327008589354139,0.8mg/kg
1029.99,1.6328515215212426e-5,1.7851268905191173e-5,5.015537568935119e-7,9.744769255046391e-7,4.885057108133736e-6,1.1812784332632388e-6,2.9145116432308815e-6,1.2040324438575212e-6,8.084487162691104e-6,5.269548177965139e-6,6.02997790891788e-6,1.68200774050397e-7,2.728166865772914e-6,4.916356313134513e-5,0.052460269314521725,0.8mg/kg
1030.99,1.657321647218548e-5,1.8128161947476974e-5,5.091047539094624e-7,9.890110279782884e-7,4.958064221567127e-6,1.1987256129146573e-6,2.9556880288315764e-6,1.222007569854078e-6,8.206027245096288e-6,5.349621938285742e-6,6.120927291504702e-6,1.7076019575410236e-7,2.769363215567116e-6,4.992069716666645e-5,0.051699934306574484,0.8mg/kg
1031.99,1.679440041682545e-5,1.8379073072963074e-5,5.159314993310251e-7,1.0021534798237483e-6,5.0241008271597636e-6,1.2144851899432622e-6,2.992721708925683e-6,1.2382527937877195e-6,8.315897152997458e-6,5.42205794646879e-6,6.203182317706931e-6,1.730753611276234e-7,2.806612118278539e-6,5.060670838273873e-5,0.05091527921208364,0.8mg/kg
1032.99,1.6993592861631385e-5,1.8605655059879487e-5,5.220808684103617e-7,1.0139956445134074e-6,5.083624616972365e-6,1.2286683284250217e-6,3.0258925568370577e-6,1.2528806429753987e-6,8.414850750714379e-6,5.487348150848264e-6,6.2773056964709405e-6,1.751619788745226e-7,2.840168305310629e-6,5.122616763289694e-5,0.05014000758054689,0.8mg/kg
1033.99,1.717219293811658e-5,1.880942732812965e-5,5.275958740139844e-7,1.0246211624713122e-6,5.137054571733486e-6,1.2413768285613398e-6,3.0554560894301835e-6,1.265994298215772e-6,8.503579931080385e-6,5.545944175042567e-6,6.343813741307358e-6,1.7703447353331862e-7,2.8702655561102196e-6,5.178326982685057e-5,0.04950399296714998,0.8mg/kg
1034.99,1.7331548884406748e-5,1.8991856444252172e-5,5.325179786595176e-7,1.0341105911017659e-6,5.184794136199318e-6,1.2527087253157083e-6,3.0816575540903933e-6,1.277693205533563e-6,8.58275156956733e-6,5.598281354476953e-6,6.403204148952866e-6,1.7870675273411238e-7,2.897129195684747e-6,5.228205749711833e-5,0.04876299954958156,0.8mg/kg
1035.99,1.7472871995250927e-5,1.9154263481314207e-5,5.368844285745996e-7,1.0425362377509625e-6,5.227205488519473e-6,1.2627519984569477e-6,3.104718139497758e-6,1.2880666139151453e-6,8.652965048069568e-6,5.644751124823171e-6,6.455923946883418e-6,1.801913263421091e-7,2.9209618086562295e-6,5.272616699352502e-5,0.04808376257296084,0.8mg/kg
1036.99,1.75973096939255e-5,1.9297901632483862e-5,5.407305252934807e-7,1.049966506153556e-6,5.2646312032588805e-6,1.2715898936782617e-6,3.1248461149810818e-6,1.2971990861411738e-6,8.714788498666784e-6,5.685724536869409e-6,6.502396797922194e-6,1.8150005415753353e-7,2.9419554054031427e-6,5.311904331428231e-5,0.047421796517151435,0.8mg/kg
1037.99,1.7705923538965606e-5,1.9423932487081983e-5,5.440889335394971e-7,1.0564646172600523e-6,5.297387884024585e-6,1.2792993445197321e-6,3.1422339726799664e-6,1.3051688223109003e-6,8.768747783666073e-6,5.721545105818319e-6,6.543014676616184e-6,1.8264391859406258e-7,2.96028773171455e-6,5.346387559369573e-5,0.04677834666581134,0.8mg/kg
1038.99,1.7799704560892644e-5,1.9533442238250825e-5,5.469901583670538e-7,1.0620895346511973e-6,5.325770763385242e-6,1.2859521040615924e-6,3.1570608158965226e-6,1.3120488181603653e-6,8.815334066818573e-6,5.752533749412904e-6,6.578143602674147e-6,1.836331816059267e-7,2.976124826310775e-6,5.376364245032507e-5,0.046148826162374715,0.8mg/kg
1039.99,1.7879577938321345e-5,1.9627446266571528e-5,5.494626762807962e-7,1.0668962553845203e-6,5.3500552299850594e-6,1.2916150883467354e-6,3.1694938782972983e-6,1.3179071868504392e-6,8.855005975615043e-6,5.778990169473006e-6,6.608125225891531e-6,1.844774287232697e-7,2.9896217444228984e-6,5.402112539474629e-5,0.045535973135593114,0.8mg/kg
