time_hr,lung,liver,heart,muscle,skin,adipose,bone,brain,kidney,sm_int,la_int,pancreas,thymus,spleen,other,marrow,choroid,icb,retina,cornea,ah,vh,plasma,ln,Dose
-0.005409148998608254,9.955670258485715e-13,9.992482683320597e-13,9.98864051281341e-13,9.999355293530282e-13,9.999204733406148e-13,9.999613337882714e-13,9.999835727994199e-13,9.993949456146324e-13,9.947726439664864e-13,9.986685592993747e-13,9.990027297367236e-13,9.988264904248802e-13,9.977136153817594e-13,9.989637079191214e-13,9.999810716991529e-13,9.998062455463485e-13,9.83153255449702e-13,9.897108569018506e-13,9.999644507951252e-13,7.30505342746663e-22,6.176537799165261e-16,9.999475775860425e-13,1.4806344568760235e-13,1.0594437282971718e-14,0.2625
-0.005018973632135382,9.951904162816756e-13,9.991795466936827e-13,9.987658354484459e-13,9.999298756817064e-13,9.999134423142563e-13,9.999578959097774e-13,9.99981946655752e-13,9.993432479249814e-13,9.943228619184906e-13,9.985534799666776e-13,9.989166421724644e-13,9.98723131215437e-13,9.97514258954664e-13,9.988680325972715e-13,9.999791354810353e-13,9.997895306485715e-13,9.81733609529096e-13,9.888411626649209e-13,9.999614143898895e-13,8.593257632026422e-22,6.695414902424194e-16,9.99943126878546e-13,1.5521371340285252e-13,1.1486987034550254e-14,0.2625
-0.004628798265662509,9.94814064419023e-13,9.991103833785068e-13,9.986675900736867e-13,9.999242072550465e-13,9.99906388209318e-13,9.99954445509103e-13,9.9998030336388e-13,9.992915420411074e-13,9.938736714103944e-13,9.984384896954226e-13,9.988305559087042e-13,9.98619674205603e-13,9.973150492960758e-13,9.987717416300013e-13,9.999771752332118e-13,9.99772783166613e-13,9.80316088262441e-13,9.879722423991793e-13,9.999583758765033e-13,9.985259252703568e-22,7.213725510383687e-16,9.999386768961887e-13,1.6194735691105847e-13,1.2378310453115907e-14,0.2625
-0.004238622899189637,9.944379659388852e-13,9.99040826337073e-13,9.985693317041333e-13,9.999185252559017e-13,9.998993129489886e-13,9.999509836526288e-13,9.999786445991306e-13,9.992398302934932e-13,9.934250516967695e-13,9.983235854507469e-13,9.98744474138794e-13,9.985161573493958e-13,9.971160046962961e-13,9.986749036487028e-13,9.999751933697037e-13,9.997560042162774e-13,9.789006860360383e-13,9.871040993862369e-13,9.999553353036303e-13,1.1480950397145089e-21,7.731523298902028e-16,9.999342276382334e-13,1.6830162140764556e-13,1.3268409028641963e-14,0.2625
-0.0034944826228436652,9.937213631263439e-13,9.989072260095306e-13,9.983819373133609e-13,9.9990765487111e-13,9.99885766764883e-13,9.999443529903185e-13,9.999754436535744e-13,9.991411958325358e-13,9.925709664028322e-13,9.981046706974694e-13,9.985803210770058e-13,9.983186583621424e-13,9.967368692414677e-13,9.984889134407563e-13,9.999713616228489e-13,9.997239200197888e-13,9.76207092369027e-13,9.854505460353552e-13,9.999495307956419e-13,1.4620648489421535e-21,8.717803048277436e-16,9.999257440443221e-13,1.7947810651394652e-13,1.4962609818550147e-14,0.2625
-0.0027503423464976936,9.9300564721187e-13,9.98772613214092e-13,9.98194599409723e-13,9.998967461756405e-13,9.998721615894019e-13,9.999376906170015e-13,9.999722020138997e-13,9.99042556646157e-13,9.91718780677624e-13,9.978860448764532e-13,9.984162096956692e-13,9.981211898991286e-13,9.963583873543729e-13,9.983015351707292e-13,9.999674737065484e-13,9.996917321514008e-13,9.735211454847144e-13,9.83799845451951e-13,9.999437192710464e-13,1.813657131826972e-21,9.702662145953554e-16,9.999172630789475e-13,1.895781012674794e-13,1.665237116433274e-14,0.2625
-0.0015440858153927648,9.918473035318289e-13,9.985527983789946e-13,9.978911258072107e-13,9.998789967596258e-13,9.9985000670213e-13,9.999268370331013e-13,9.999668817346921e-13,9.98882668499937e-13,9.903411766038712e-13,9.975322317907945e-13,9.981503019730828e-13,9.97801369212788e-13,9.957462134204455e-13,9.97995622318357e-13,9.999610821200748e-13,9.996393513741948e-13,9.691833533097698e-13,9.811301365787243e-13,9.99934284567306e-13,2.463390013166361e-21,1.1296652241671951e-15,9.99903520950889e-13,2.0403718710124798e-13,1.938208171091084e-14,0.2625
-0.0003378292842878359,9.906911678632634e-13,9.983316377004639e-13,9.97587967160897e-13,9.998611832595751e-13,9.998277566044648e-13,9.999159330390646e-13,9.999615048909077e-13,9.987228051467093e-13,9.889679613192578e-13,9.971790929746727e-13,9.978845713554077e-13,9.974820701482346e-13,9.951356053733372e-13,9.976879334066252e-13,9.99954615426684e-13,9.99586739847034e-13,9.648653988285168e-13,9.784679863859214e-13,9.999248332980485e-13,3.2116781836081317e-21,1.288820438064757e-15,9.998897857088769e-13,2.1656819326835864e-13,2.2100198318722863e-14,0.2625
0.0,9.90367761771029e-13,9.982695410051127e-13,9.975031247080062e-13,9.998561852134841e-13,9.998215119837203e-13,9.999128723111547e-13,9.999599920524353e-13,9.986780394127724e-13,9.885841164975748e-13,9.97080305678276e-13,9.978101850794537e-13,9.97392755085832e-13,9.949648584727868e-13,9.976015602544528e-13,9.999527954196455e-13,9.995719670381948e-13,9.63659630253127e-13,9.777237713083076e-13,9.999221835108562e-13,3.438892284354437e-21,1.333358310015148e-15,9.998859401920536e-13,2.1978971266135109e-13,2.2859373304460522e-14,0.2625
6.929784536846759e-8,9.903676980689834e-13,9.982695282614155e-13,9.975031073070865e-13,9.99856184187874e-13,9.998215107022457e-13,9.999128716830364e-13,9.999599917418374e-13,9.986780302303983e-13,9.885840377942193e-13,9.970802854195685e-13,9.97810169822489e-13,9.973927367694032e-13,9.949648234592234e-13,9.976015425294685e-13,9.999527950459687e-13,9.995719640062473e-13,9.636593830760588e-13,9.777236187107972e-13,9.9992218296719e-13,3.438939683971066e-21,1.333367444403991e-15,9.998859394032903e-13,2.7158153492462155e-9,2.2859528938722196e-14,0.2625
0.00012337040322539188,1.1406777594283536e-11,1.0662740928837523e-12,1.1830786777261483e-12,1.0007654349679611e-12,1.0018009158196506e-12,1.0006934579226762e-12,1.0000600149362156e-12,1.0202906288113308e-12,5.958200923947383e-12,2.255854151111834e-12,1.3542446065838636e-12,1.3591217523669306e-12,2.216529569079683e-12,1.2068256407106156e-12,9.999611533888941e-13,1.006460260835733e-12,1.5209073020508777e-12,9.968934493742435e-13,1.000320032430554e-12,5.185859343695516e-21,2.7618473654676032e-14,9.998846488536673e-13,4.8005944713281814e-6,2.4650771630678972e-14,0.2625
0.00046348207779537917,1.4748503225088572e-10,3.1687461206668467e-12,5.853508455931183e-12,1.0250216861850942e-12,1.0543209907630287e-12,1.0214467334586843e-12,1.0027487559269676e-12,1.5603645675301356e-12,1.1780771328102825e-10,3.0569196918050505e-11,9.679338237764874e-12,1.0511296638366319e-11,3.1842062006020755e-11,6.665314146219597e-12,1.0002008926964545e-12,1.1899220789663072e-12,1.4493103992366262e-11,1.5018219850906338e-12,1.0109590549323815e-12,8.947330073704719e-20,7.108373898346808e-13,9.99886485048465e-13,1.7873977126763392e-5,6.863281575929687e-14,0.2625
0.0008035937523653664,4.670340800661943e-10,1.0847060252002167e-11,2.1102982672165466e-11,1.1073137429736892e-12,1.2319251207872124e-12,1.0917130137881152e-12,1.0119009437239061e-12,3.314955531517627e-12,4.5780944581791123e-10,1.166050013787406e-10,3.5578713175600293e-11,4.0500899368249523e-11,1.2625635416391632e-10,2.492305381372502e-11,1.001021508420637e-12,1.8120554783900595e-12,5.4749403576861325e-11,3.189162891084893e-12,1.0471042740325189e-12,4.655019200895662e-19,2.9912919040544603e-12,9.999081310732809e-13,3.075030431381187e-5,2.217590864592987e-13,0.2625
0.0011437054269353537,1.014598487635092e-9,2.946132342412772e-11,5.464101368150656e-11,1.2954475111164555e-12,1.6366247182295267e-12,1.2520258998103431e-12,1.032892110858436e-12,7.154560131530529e-12,1.1562872427883328e-9,2.9329518440311967e-10,8.99361754577201e-11,1.0669179326848764e-10,3.2902093086559625e-10,6.60646853122502e-11,1.002906997664249e-12,3.2337961998656563e-12,1.390352484484659e-10,6.984765027880448e-12,1.1298574251626675e-12,1.5352378394891212e-18,8.119255566107372e-12,9.999768819492249e-13,4.343003412908063e-5,5.827760463751007e-13,0.2625
0.001483817101505341,1.8108505419473917e-9,6.562384888129202e-11,1.1428809848952577e-10,1.6438034318667036e-12,2.383383515729805e-12,1.5482277045417234e-12,1.0718921002636038e-12,1.3948575776533878e-11,2.3185707523238825e-9,5.872300410574648e-10,1.8223393525506533e-10,2.2484050776582104e-10,6.811141331196811e-10,1.4109511777209067e-10,1.0064138301573604e-12,5.865281311397862e-12,2.818116436944969e-10,1.3893110074064731e-11,1.2833197628483382e-12,3.921606594770273e-18,1.745076940725025e-11,1.0001350376654125e-12,5.5928136541308774e-5,1.2712606973949281e-12,0.2625
0.0020527530386204515,3.7137911111599728e-9,1.9058481886360032e-10,2.9516545847835656e-10,2.7796119943403677e-12,4.802233988274382e-12,2.5100491682961993e-12,1.1998730200823444e-12,3.4375275153906506e-11,5.502864672760204e-9,1.3922592418375458e-9,4.423982972837523e-10,5.853505267474929e-10,1.7078682841490019e-9,3.7890382577757034e-10,1.0179388283468935e-12,1.4438674517661084e-11,6.828081937630388e-10,3.570787948269982e-11,1.7851323773878794e-12,1.4132548829973826e-17,4.6909714078681703e-11,1.0008219123108966e-12,7.647953154432342e-5,3.61869542514674e-12,0.2625
0.0026216889757355623,6.324114482899242e-9,4.2127420487105774e-10,5.945197452846275e-10,4.798544090692384e-12,9.073345562546388e-12,4.212657713949884e-12,1.428855259304585e-12,6.79079925566779e-11,1.0315846766089756e-8,2.6087820026032805e-9,8.452198218821402e-10,1.1855465232952435e-9,3.3463138782866344e-9,7.897822532500891e-10,1.0385877039364283e-12,2.9666426839106726e-11,1.3016396851981133e-9,7.325949449331856e-11,2.6797426690724508e-12,3.6527857584719356e-17,9.760782634626474e-11,1.0023362079577794e-12,9.663315619068278e-5,7.948834953284353e-12,0.2625
0.003190624912850673,9.630805457680374e-9,7.892616049778633e-10,1.0303548732621847e-9,7.947858260952411e-12,1.5691718854510663e-11,6.857570190446222e-12,1.7883983438788933e-12,1.1636626833203607e-10,1.680429028547221e-8,4.2486303719820114e-9,1.3986601420572176e-9,2.064197671563982e-9,5.6550650733316765e-9,1.4129518937778775e-9,1.0710533377742724e-12,5.3401805365544166e-11,2.149425583360282e-9,1.3000805879795056e-10,4.07935892822525e-12,7.788837832120677e-17,1.7420583895663135e-10,1.0051384442867988e-12,0.00011643911900644072,1.4914533135084355e-11,0.2625
0.004250819922541939,1.7606852625625198e-8,1.943504523323828e-9,2.2481660488651372e-9,1.7704105814925517e-11,3.597751542503195e-11,1.4996870806729347e-11,2.9141881490851987e-12,2.504114933634261e-10,3.3336934554575355e-8,8.427126209960423e-9,2.837647552149068e-9,4.537990558932486e-9,1.183792365617757e-8,3.260241107253848e-9,1.1729259172563273e-12,1.2684040906230714e-10,4.34579923995375e-9,2.97315604719144e-10,8.435983139619895e-12,2.366073951436964e-16,3.999498217227751e-10,1.0159051933740267e-12,0.00015255369975893362,3.737064638306854e-11,0.2625
0.005311014932233205,2.7892156155044133e-8,3.821818724079273e-9,4.025737875957397e-9,3.3619510432715114e-11,6.867432920382908e-11,2.817500376122297e-11,4.773143670340164e-12,4.441176963710849e-10,5.5534026683609694e-8,1.4038315547027548e-8,4.8020085432423124e-9,8.17663428739058e-9,2.050031415244746e-8,6.129474629156039e-9,1.3415498627628067e-12,2.4647293850604046e-10,7.333370765559023e-9,5.556486868866367e-10,1.558159515144947e-11,5.494555569911087e-16,7.483590411632113e-10,1.0371401023880658e-12,0.0001877654567105989,7.541006463978592e-11,0.2625
0.006371209941924471,4.042725147651956e-8,6.547083169972795e-9,6.384712795858151e-9,5.705542229017385e-11,1.1624628245533487e-10,4.74344869152277e-11,7.544334119939307e-12,6.990482133301013e-10,8.32351571895587e-8,2.1043005108169473e-8,7.279863293383325e-9,1.3036996393655273e-8,3.162736843536431e-8,1.0156317500491956e-8,1.5935380524031192e-12,4.2238702701817734e-10,1.109053949984291e-8,9.16196195528667e-10,2.6161362633257315e-11,1.0858722121337506e-15,1.2343989273230572e-9,1.073560362105872e-12,0.00022221986512043645,1.332613837400044e-10,0.2625
0.007431404951615737,5.515988589708507e-8,1.021420268498594e-8,9.329947802093916e-9,8.931588578759153e-11,1.8094274558750942e-10,7.374483665193956e-11,1.1407074500232512e-11,1.0151701267763757e-9,1.1629397423808559e-7,2.9405640931386308e-8,1.0257972183230231e-8,1.9138672293112944e-8,4.5169405072337665e-8,1.5443033648496807e-8,1.9456652141773827e-12,6.641936690312447e-10,1.559417238131927e-8,1.3870723673021567e-9,4.080595328652355e-11,1.9247513390867974e-15,1.8688590492135396e-9,1.1305260848478342e-12,0.0002560290265892432,2.1524038473220478e-10,0.2625
0.009325413788941153,8.68212684535907e-8,1.9278592483146848e-8,1.6028290111231294e-8,1.7245209701620974e-10,3.447511703704432e-10,1.4079512446721518e-10,2.1550400572740548e-11,1.7291131807145913e-9,1.8835032297773208e-7,4.764407011112171e-8,1.6791391474020496e-8,3.309688628789377e-8,7.520638037773583e-8,2.819896082292313e-8,2.8738765198987403e-12,1.286021920743673e-9,2.5440788862981914e-8,2.5156762430377355e-9,7.885888066382808e-11,4.442814854252733e-15,3.3884122415955354e-9,1.3015484173881428e-12,0.00031506716051589245,4.3475187582418426e-10,0.2625
0.01121942262626657,1.2515493166491533e-7,3.176119868820119e-8,2.4535458248002047e-8,2.933606623601771e-10,5.780777509065678e-10,2.3703056100488395e-10,3.663825696720425e-11,2.6301494082376244e-9,2.7661151032517787e-7,7.000202534358014e-8,2.4838750937128677e-8,5.0920902517291655e-8,1.1252914962684817e-7,4.540174544598916e-8,4.260953330461326e-12,2.1881063446528786e-9,3.752068550868073e-8,4.0269015647264655e-9,1.347494952004504e-10,8.685717592817721e-15,5.421189950726496e-9,1.5897601780744865e-12,0.0003726748782655915,7.676479984113018e-10,0.2625
0.014184331040087757,1.9817479904807846e-7,5.837699623140601e-8,4.1374661538311116e-8,5.704306145827607e-10,1.0989636585028602e-9,4.5390816694721985e-10,7.224412094444684e-11,4.404669678605978e-9,4.463270308918735e-7,1.1304003367428273e-7,4.0389687643203405e-8,8.636237796967827e-8,1.8513401590806124e-7,8.145570764281379e-8,7.55453112027733e-12,4.248669859701624e-9,6.074920716409361e-8,7.1709185133890025e-9,2.6446826110571995e-10,1.9988848059394194e-14,9.644780088928514e-9,2.3576784314247664e-12,0.0004605579795636317,1.5694763653858937e-9,0.2625
0.017149239453908945,2.866210344772659e-7,9.372173125160713e-8,6.238166091853214e-8,9.693036053272936e-10,1.8274305310820336e-9,7.603711939295261e-10,1.252508664522252e-10,6.61012937968933e-9,6.533785529929306e-7,1.6561577683714336e-7,5.9444304968799595e-8,1.3072962670820766e-7,2.7452963222706566e-7,1.2870331681733456e-7,1.2492800845982482e-11,7.204402499548583e-9,8.904754586720718e-8,1.1263378270412302e-8,4.5392563768130926e-10,3.867481568956217e-14,1.5133711251120363e-8,3.6273760105796186e-12,0.0005462914672939079,2.786849390368109e-9,0.2625
0.020114147867730133,3.900891549256093e-7,1.3771444053922307e-7,8.744087894123949e-8,1.5036833210107494e-9,2.7773495681450993e-9,1.1638210525742021e-9,1.9862096155473468e-10,9.235038227259312e-9,8.96725082195839e-7,2.2749097196419109e-7,8.191462385643173e-8,1.8377037954139028e-7,3.8026890763338356e-7,1.8701383263672407e-7,1.937681361334764e-11,1.1150698560341896e-8,1.2223025035659887e-7,1.6289681872870536e-8,7.112933673754161e-10,6.665200129175635e-14,2.1864088165886997e-8,5.528682940170919e-12,0.0006303625136627549,4.499938194969056e-9,0.2625
0.02307905628155132,5.082673266417441e-7,1.901854506091067e-7,1.164661338095751e-7,2.184411660261706e-9,3.9572288404671434e-9,1.6693428927798997e-9,2.95123751674034e-10,1.227089292844935e-8,1.1755680197107699e-6,2.9848770405967766e-7,1.0773527239870435e-7,2.4529449198597127e-7,5.020150651572339e-7,2.561680505013038e-7,2.849597626101495e-11,1.6161280193224724e-8,1.6014827948044968e-7,2.22308687538026e-8,1.0435797687105125e-9,1.0579096487139504e-13,2.98062360935515e-8,8.188910439257542e-12,0.0007130801891187049,6.786027251751168e-9,0.2625
0.027894015377942557,7.308596888091913e-7,2.9311778948942717e-7,1.71878650718051e-7,3.6241829057679965e-9,6.377561020852028e-9,2.7171403624819876e-9,5.078336508202147e-10,1.805918790762104e-8,1.702315270229444e-6,4.3284541348150816e-7,1.566689316721486e-7,3.629068434282603e-7,7.331229603812373e-7,3.9113013545217276e-7,4.8788391061625766e-11,2.671565047155992e-8,2.3148380444291574e-7,3.379281257084287e-8,1.7584426535174824e-9,1.978220200012791e-13,4.522764734350341e-8,1.4445279193305368e-11,0.0008451844340445233,1.191205397281336e-8,0.2625
0.03270897447433379,9.906590931226206e-7,4.175184173214935e-7,2.3734688680576704e-7,5.502345484609583e-9,9.431905316194598e-9,4.053977407995348e-9,7.989189008855665e-10,2.4890894569949177e-8,2.3185881825606514e-6,5.903847018033263e-7,2.1411926529034166e-7,5.020186457356401e-7,1.0047819912043125e-6,5.535459942888891e-7,7.687620289088231e-11,4.042086764830247e-8,3.1449629192962915e-7,4.7680022543191986e-8,2.709213091812595e-9,3.3173417541470625e-13,6.369996782510105e-8,2.3550637204120078e-11,0.0009751781706753228,1.9057492265777794e-8,0.2625
0.037523933570725025,1.2869696264960588e-6,5.629703197070557e-7,3.1270569638552906e-7,7.839767145426959e-9,1.3124173133927555e-8,5.685166107445937e-9,1.1780663691510226e-9,3.2749732413635384e-8,3.0225809296827935e-6,7.707437868450651e-7,2.7995539084155003e-7,6.622716278692537e-7,1.3162952831936833e-6,7.428858235164238e-7,1.1387663143174454e-10,5.740649035534498e-8,4.0879488357921794e-7,6.385586882296617e-8,3.913981680001997e-9,5.149751837220247e-13,8.515804364410132e-8,3.601250101782255e-11,0.0011035812685045831,2.8521562361836542e-8,0.2625
0.04233889266711626,1.619213806684132e-6,7.291857407374438e-7,3.978232676065372e-7,1.0651809242035961e-8,1.745513829060937e-8,7.613660317580505e-9,1.6542901613200938e-9,4.16228518287012e-8,3.8127859762538584e-6,9.736343099949716e-7,3.5407363797107574e-7,8.433790895237205e-7,1.6670997280935924e-6,9.58775315810776e-7,1.6087076598430138e-10,7.77643958807432e-8,5.14036201507325e-7,8.229546630407423e-8,5.387687190794007e-9,7.548521510109936e-13,1.095530742948354e-7,5.2328974151122445e-11,0.0012307890372157718,4.0594061598292156e-8,0.2625
0.0471538517635075,1.9869036261912005e-6,9.159371964370313e-7,4.925942358392884e-7,1.3949755166886013e-8,2.242396552849793e-8,9.840958404881016e-9,2.23599875595865e-9,5.150007778178043e-8,4.687922232728904e-6,1.1988234730895216e-6,4.3639097523906234e-7,1.0451115586358979e-6,2.0567339972316907e-6,1.2009165064654043e-6,2.1890724157962986e-10,1.0155934686463265e-7,6.299137061248363e-7,1.0297975714787667e-7,7.142687838297909e-9,1.058565476142416e-12,1.3684453573912088e-7,7.299102222379191e-11,0.0013570920714427285,5.55563829341007e-8,0.2625
0.05196881085989873,2.389626263513594e-6,1.1230218062795054e-6,5.969360935319536e-7,1.7741607524772613e-8,2.802839606860406e-8,1.236741302748885e-8,2.931039951730896e-9,6.237353576617053e-8,5.646899492454221e-6,1.4461252058586081e-6,5.268417335591505e-7,1.2672893608609595e-6,2.4848233868119275e-6,1.4690466150877522e-6,2.8900434069317186e-10,1.288345497864277e-7,7.561523512148068e-7,1.258929671047086e-7,9.189137246180343e-9,1.4332251460371142e-12,1.669967032949303e-7,9.848355926753563e-11,0.001482682899468894,7.368207989232448e-8,0.2625
0.05678376995628997,2.8270244605450034e-6,1.3502677698973093e-6,7.107827797191054e-7,2.2032848613476553e-8,3.4265280939493826e-8,1.519259619137255e-8,3.7467482332535725e-9,7.423701705862429e-8,6.688768481415193e-6,1.715387718360537e-6,6.253729593439442e-7,1.509768690530974e-6,2.9510566741865164e-6,1.7629429818575337e-6,3.7215227924731825e-10,1.5961700653297612e-7,8.925011308188291e-7,1.5102287751539138e-7,1.153534850179745e-8,1.8858603113839504e-12,1.999789942023997e-7,1.292860793346857e-10,0.0016076867626777353,9.52374247672823e-8,0.2625
0.061598729052681205,3.2987775307960357e-6,1.5975409350465535e-6,8.340784688136467e-7,2.682716427486616e-8,4.113131727720303e-8,1.8315698802646382e-8,4.6899918886569046e-9,8.70853571089255e-8,7.812672208352996e-6,2.006481379212144e-6,7.319398901953114e-7,1.7724279372309122e-6,3.4551632066016404e-6,2.0824283574941815e-6,4.693154858105336e-10,1.9392266058154465e-7,1.0387258149149044e-6,1.7836074151798845e-7,1.4188140616134998e-8,2.4234296256076483e-12,2.3576582742150228e-7,1.6587334094543956e-10,0.0017321955446717094,1.204819645795313e-7,0.2625
0.06641368814907243,3.8045897350578453e-6,1.8647351725562466e-6,9.667740686888044e-7,3.212699427131864e-8,4.862349392033101e-8,2.1735798821697688e-8,5.767212835471519e-9,1.0091407832899837e-7,9.017816467454625e-6,2.3192913842671386e-6,8.465032245663652e-7,2.0551599947318875e-6,3.9968992920309e-6,2.4273591036133148e-6,5.814343862390624e-10,2.3176022972328034e-7,1.194604498782603e-6,2.0790011694628477e-7,1.7153121827178224e-8,3.0528317608741057e-12,2.743350193471033e-7,2.0871606624400595e-10,0.0018562826161147266,1.4966896901189653e-7,0.2625
0.07122864724546367,4.344184757236722e-6,2.1517587047333226e-6,1.1088257829345073e-6,3.793388734801959e-8,5.67391696803753e-8,2.5451970413905607e-8,6.984458325720532e-9,1.1571924085695979e-7,1.0303456278720906e-5,2.6537144032939157e-6,9.690278874438406e-7,2.3578691872049392e-6,4.576042262426785e-6,2.7976094902501267e-6,7.094266586419446e-10,2.7313354665503065e-7,1.3599255187374586e-6,2.396357279754224e-7,2.043490247713429e-8,3.780913035928163e-12,3.1566622529021004e-7,2.582814473066589e-10,0.0019800051608423104,1.830457461534874e-7,0.2625
0.0760436063418549,4.917302245015979e-6,2.4585276464761015e-6,1.260194204924355e-6,4.424873012390583e-8,6.547599379366909e-8,2.9463309925009318e-8,8.347407612391314e-9,1.3149734973182559e-7,1.166888743624448e-5,3.0096564932574063e-6,1.0994822678791863e-6,2.680469361385945e-6,5.192386804162982e-6,3.193064141191494e-6,8.541881927270457e-10,3.1804296394154585e-7,1.5344861367179877e-6,2.7356302352438177e-7,2.4037258958263727e-8,4.6144716642448914e-12,3.597403304229563e-7,3.150334255171052e-10,0.002103405835613604,2.2085387307403655e-7,0.2625
0.08085856543824614,5.523694534203013e-6,2.7849655624016874e-6,1.420843336095757e-6,5.1071915674360257e-8,7.483183969797826e-8,3.37689459226758e-8,9.861396096789469e-9,1.4824525567478566e-7,1.3113438241491051e-5,3.3870310509041e-6,1.2378374601579227e-6,3.0228817588536483e-6,5.845741187843921e-6,3.6136171728167922e-6,1.0165939322755234e-9,3.664863495385756e-7,1.7180912514693103e-6,3.0967814026101747e-7,2.7963269102734972e-8,5.560260346664625e-12,4.065393913331586e-7,3.7943286015629575e-10,0.0022265165552638163,2.6332938952320105e-7,0.2625
0.08567352453463738,6.163123788577862e-6,3.131003438618087e-6,1.5907397020270158e-6,5.840347842778845e-8,8.480478347820348e-8,3.83680524406434e-8,1.1531437694635381e-8,1.659600656982638e-7,1.4636462225398153e-5,3.7857570100940244e-6,1.3840665913107218e-6,3.3850330761354007e-6,6.535923906997817e-6,4.059171869837044e-6,1.1974986469296013e-9,4.1845987734346946e-7,1.9105522536142474e-6,3.479778261576578e-7,3.221542752569157e-8,6.624988620018895e-12,4.5604652486741997e-7,4.519376815435383e-10,0.002349362519871539,3.10702973820409e-7,0.2625
0.09048848363102861,6.835360006427533e-6,3.496578052096413e-6,1.76985176347886e-6,6.624319885613205e-8,9.539309283374308e-8,4.325985895483233e-8,1.3362245364270004e-8,1.8463908326979667e-7,1.6237333127038298e-5,4.205757602491313e-6,1.5381443610997902e-6,3.7668541802324514e-6,7.262761402034405e-6,4.529638685175959e-6,1.3977376255860896e-9,4.7395862881652615e-7,2.1116862169583687e-6,3.884592491216283e-7,3.679574273454489e-8,7.815325120947415e-12,5.082456419178238e-7,5.330030393934005e-10,0.0024719644821757296,3.632001013508105e-7,0.2625
0.09530344272741985,7.540179763021657e-6,3.881630047162087e-6,1.9581495703572577e-6,7.459067973708488e-8,1.0659520445980512e-7,4.844365178992319e-8,1.5358249842825342e-8,2.0427977294315885e-7,1.7915441766799706e-5,4.64695959071682e-6,1.70004675981225e-6,4.168279366651863e-6,8.026086680773723e-6,5.024932979913491e-6,1.6181272942174461e-9,5.32977009865396e-7,2.321315372784043e-6,4.311198289654567e-7,4.1705817486909585e-8,9.137899422911078e-12,5.631212137857482e-7,6.230814231025268e-10,0.0025943396727171435,4.210411847130664e-7,0.2625
0.10011840182381108,8.277365319763087e-6,4.286102915647652e-6,2.1556045184428697e-6,8.344540019601833e-8,1.1840969391020626e-7,5.3918769336358355e-8,1.7523616856566778e-8,2.2487973545393573e-7,1.9670193827941832e-5,5.109292726961793e-6,1.8697508689299127e-6,4.589245839029245e-6,8.82573834122551e-6,5.544973794527639e-6,1.8594657762739031e-9,5.95509025642321e-7,2.5392667198283047e-6,4.7595716214081707e-7,4.6946915159744147e-8,1.059930336842177e-11,6.206581651129187e-7,7.226227485515733e-10,0.002716502435572226,4.844416988798483e-7,0.2625
0.10493336092020232,9.046703891936408e-6,4.709942704962903e-6,2.3621891400764668e-6,9.280675473906636e-8,1.3083524891127144e-7,5.968459573590323e-8,1.9862263081479746e-8,2.4643668639479795e-7,2.1501008015496496e-5,5.592689304513625e-6,2.0472346951264593e-6,5.029693255456087e-6,9.661559749676092e-6,6.089683446385362e-6,2.1225334127394503e-9,6.615484655991468e-7,2.7653716915303715e-6,5.229689968784524e-7,5.252001506729853e-8,1.2206092103314385e-11,6.808418356587617e-7,8.320744253136471e-10,0.0028384649055417936,5.536122962050763e-7,0.2625
0.10974832001659356,9.847987047540064e-6,5.153097817678075e-6,2.5778769301481387e-6,1.0267408227691576e-7,1.4387065030243937e-7,6.57405554714497e-8,2.2377871027796553e-8,2.6894843855082154e-7,2.340731454037532e-5,6.097083789659041e-6,2.2324770339700978e-6,5.489563349492252e-6,1.053339836476461e-5,6.658987247557214e-6,2.4080932518025237e-9,7.310890338509624e-7,2.9994658732853485e-6,5.721532061541463e-7,5.842585893481529e-8,1.3964784999720481e-11,7.436579394378006e-7,9.518814168159832e-10,0.002960237604197839,6.287589144784496e-7,0.2625
0.11456327911298479,1.0681010243909197e-5,5.6155186721904535e-6,2.8026422161658125e-6,1.1304668781312522e-7,1.5751475854164272e-7,7.208610897845754e-8,2.5073902947379963e-8,2.924128886856532e-7,2.5388553955486203e-5,6.622412540976671e-6,2.425457366327355e-6,5.968799648852052e-6,1.1441105226028782e-5,7.252813083723155e-6,2.7168915130402933e-9,8.041244415275365e-7,3.241388773518816e-6,6.235077511229639e-7,6.466499001756496e-8,1.5881866507533996e-11,8.090925111803631e-7,1.082486296069686e-9,0.003081829819240189,7.100828793335515e-7,0.2625
0.11937823820937603,1.1545572476225826e-5,6.09715735941232e-6,3.0364600633155834e-6,1.2392385837556732e-7,1.717665028602267e-7,7.872074874834394e-8,2.7953613841252446e-8,3.168280078374266e-7,2.744417627536705e-5,7.168613598974373e-6,2.6261557809275757e-6,6.467347271309045e-6,1.2384534572650134e-5,7.871090998173331e-6,3.0496580289920727e-9,8.80648469641034e-7,3.490983638153e-6,6.770306506889068e-7,7.123778599194342e-8,1.796378690887154e-11,8.771318613450796e-7,1.2243292951738286e-9,0.0032032498431198027,7.977810015923401e-7,0.2625
