PS_kd,DAR,k_out,cmax,cavg,time
0.010000000000000002,2,15.848931924611133,0.06229273379721511,0.03849722557209248,504.0
0.010000000000000002,2,25.118864315095795,0.03939029564579277,0.024344040902068282,504.0
0.010000000000000002,2,39.810717055349734,0.024888174008984517,0.015381676036082427,504.0
0.010000000000000002,2,63.09573444801933,0.015717204094775984,0.00971382967462835,504.0
0.010000000000000002,2,100.0,0.009922406086167445,0.006132464950589668,504.0
0.010000000000000002,2,158.48931924611142,0.006262816802916215,0.00387070093850597,504.0
0.010000000000000002,2,251.18864315095797,0.003952447812990362,0.0024427960516345162,504.0
0.010000000000000002,2,398.1071705534973,0.002494175588212918,0.0015415187648550423,504.0
0.010000000000000002,2,630.957344480193,0.0015738576519559156,0.0009727196807362084,504.0
0.010000000000000002,2,1000.0,0.0009930924954138429,0.0006137793037632706,504.0
0.010000000000000002,4,0.001,365.7465867328296,260.5903363603582,504.0
0.010000000000000002,4,0.001584893192461114,297.2012435758716,220.99639265441212,504.0
0.010000000000000002,4,0.0025118864315095794,233.0031071872642,175.54159851827634,504.0
0.010000000000000002,4,0.003981071705534973,176.30977831044763,129.91675202167397,504.0
0.010000000000000002,4,0.00630957344480193,128.95599684580307,90.52222017232805,504.0
0.010000000000000002,4,0.010000000000000002,91.39491496032988,60.800223002961154,504.0
0.010000000000000002,4,0.015848931924611134,63.07740473136442,40.278818525547116,504.0
0.010000000000000002,4,0.025118864315095794,42.7884184076337,26.692567624341518,504.0
0.010000000000000002,4,0.039810717055349734,28.859121356054892,17.824914571764726,504.0
0.010000000000000002,4,0.06309573444801933,19.532093341423117,12.029445521726425,504.0
0.010000000000000002,4,0.1,13.306935618950936,8.193639726774418,504.0
0.010000000000000002,4,0.15848931924611134,9.095492342849587,5.603436933777134,504.0
0.010000000000000002,4,0.251188643150958,6.1954790928214205,3.819455932643663,504.0
0.010000000000000002,4,0.39810717055349726,4.179137374437077,2.5780304733784196,504.0
0.010000000000000002,4,0.6309573444801932,2.7818782256578873,1.7170158869097933,504.0
0.010000000000000002,4,1.0,1.8269256510885004,1.1280705891067633,504.0
0.010000000000000002,4,1.5848931924611136,1.1858569013139064,0.7324592155146399,504.0
0.010000000000000002,4,2.51188643150958,0.7628322484784091,0.4712709132995651,504.0
0.010000000000000002,4,3.9810717055349722,0.48752894988016854,0.30123458425854865,504.0
0.010000000000000002,4,6.309573444801933,0.3101929355203429,0.19168074838652643,504.0
0.010000000000000002,4,10.0,0.19677570493879484,0.12160339555865841,504.0
0.010000000000000002,4,15.848931924611133,0.12458546759167283,0.07699444933090839,504.0
0.010000000000000002,4,25.118864315095795,0.07878059129376928,0.048688079454750545,504.0
0.010000000000000002,4,39.810717055349734,0.04977634801902993,0.030763352235505734,504.0
0.010000000000000002,4,63.09573444801933,0.031434408189933385,0.019427659548333347,504.0
0.010000000000000002,4,100.0,0.019844812171802218,0.012264930129838295,504.0
0.010000000000000002,4,158.48931924611142,0.012525633605843607,0.0077414019649838925,504.0
0.010000000000000002,4,251.18864315095797,0.007904895626321958,0.004885592077463005,504.0
0.010000000000000002,4,398.1071705534973,0.004988351176448664,0.0030830375187901916,504.0
0.010000000000000002,4,630.957344480193,0.0031477153038968,0.001945439348724289,504.0
0.010000000000000002,4,1000.0,0.0019861849907615533,0.0012275585871751142,504.0
0.010000000000000002,6,0.001,548.6198797317376,390.88550449803614,504.0
0.010000000000000002,6,0.001584893192461114,445.8018592385594,331.4945860075818,504.0
0.010000000000000002,6,0.0025118864315095794,349.50466199677504,263.31239595891685,504.0
0.010000000000000002,6,0.003981071705534973,264.4646678225081,194.87512962527566,504.0
0.010000000000000002,6,0.00630957344480193,193.4339954124918,135.78332757269854,504.0
0.010000000000000002,6,0.010000000000000002,137.09237246717638,91.20033315277348,504.0
0.010000000000000002,6,0.015848931924611134,94.61610709229224,60.41822758741699,504.0
0.010000000000000002,6,0.025118864315095794,64.18262761399392,40.03885222366639,504.0
0.010000000000000002,6,0.039810717055349734,43.28868203484784,26.73737210556735,504.0
0.010000000000000002,6,0.06309573444801933,29.29814001207091,18.04416909407489,504.0
0.010000000000000002,6,0.1,19.96040342901325,12.290459777744237,504.0
0.010000000000000002,6,0.15848931924611134,13.64323851383067,8.40515540231596,504.0
0.010000000000000002,6,0.251188643150958,9.293218639606994,5.729183688218695,504.0
0.010000000000000002,6,0.39810717055349726,6.268706061922192,3.867045623379113,504.0
0.010000000000000002,6,0.6309573444801932,4.172817338490241,2.575523831944374,504.0
0.010000000000000002,6,1.0,2.7403884766600397,1.6921058480900562,504.0
0.010000000000000002,6,1.5848931924611136,1.778785351986814,1.0986888470302703,504.0
0.010000000000000002,6,2.51188643150958,1.1442483727625266,0.7069063700017474,504.0
0.010000000000000002,6,3.9810717055349722,0.7312934248243256,0.45185187859442094,504.0
0.010000000000000002,6,6.309573444801933,0.46528940327359297,0.28752112107478095,504.0
0.010000000000000002,6,10.0,0.29516355740559896,0.18240510325703646,504.0
0.010000000000000002,6,15.848931924611133,0.18687820140067823,0.11549167199864802,504.0
0.010000000000000002,6,25.118864315095795,0.11817088693520908,0.07303211812760844,504.0
0.010000000000000002,6,39.810717055349734,0.07466452202944156,0.046145028177342236,504.0
0.010000000000000002,6,63.09573444801933,0.047151612284397924,0.029141489021954365,504.0
0.010000000000000002,6,100.0,0.029767218258083504,0.018397395023504282,504.0
0.010000000000000002,6,158.48931924611142,0.018788450407745846,0.011612102694785558,504.0
0.010000000000000002,6,251.18864315095797,0.011857343439678774,0.007328388007902465,504.0
0.010000000000000002,6,398.1071705534973,0.00748252676466633,0.0046245562936062055,504.0
0.010000000000000002,6,630.957344480193,0.004721572955905606,0.002918159030549192,504.0
0.010000000000000002,6,1000.0,0.0029792774861589575,0.0018413379102242295,504.0
0.010000000000000002,8,0.001,731.4930997271932,521.1806637708046,504.0
0.010000000000000002,8,0.001584893192461114,594.4024816555227,441.99279138136717,504.0
0.010000000000000002,8,0.0025118864315095794,466.0062189341249,351.08321174603685,504.0
0.010000000000000002,8,0.003981071705534973,352.6195571629485,259.8335077453587,504.0
0.010000000000000002,8,0.00630957344480193,257.9119938607015,181.04443617593748,504.0
0.010000000000000002,8,0.010000000000000002,182.78982995637418,121.60044851194594,504.0
0.010000000000000002,8,0.015848931924611134,126.15480938949383,80.55763776422778,504.0
0.010000000000000002,8,0.025118864315095794,85.576836818123,53.38513534314832,504.0
0.010000000000000002,8,0.039810717055349734,57.71824271032933,35.64982914323389,504.0
0.010000000000000002,8,0.06309573444801933,39.06418668293435,24.058890883799112,504.0
0.010000000000000002,8,0.1,26.613871238978074,16.387279770608732,504.0
0.010000000000000002,8,0.15848931924611134,18.190984685350397,11.206873865271671,504.0
0.010000000000000002,8,0.251188643150958,12.390958186145316,7.638911709807668,504.0
0.010000000000000002,8,0.39810717055349726,8.358274749014678,5.15606097601275,504.0
0.010000000000000002,8,0.6309573444801932,5.56375645122238,3.434031753533092,504.0
0.010000000000000002,8,1.0,3.6538513021049486,2.256141172905838,504.0
0.010000000000000002,8,1.5848931924611136,2.3717138026583267,1.4649184231136958,504.0
0.010000000000000002,8,2.51188643150958,1.52566449701339,0.9425418267154236,504.0
0.010000000000000002,8,3.9810717055349722,0.9750578997419608,0.6024691637746551,504.0
0.010000000000000002,8,6.309573444801933,0.6203858710603388,0.38336149601071573,504.0
0.010000000000000002,8,10.0,0.393551409870755,0.24320679370114567,504.0
0.010000000000000002,8,15.848931924611133,0.2491709351979964,0.1539889023847019,504.0
0.010000000000000002,8,25.118864315095795,0.1575611825856674,0.09737615896610412,504.0
0.010000000000000002,8,39.810717055349734,0.09955269603876926,0.06152670424767715,504.0
0.010000000000000002,8,63.09573444801933,0.06286881638056498,0.03885531934967644,504.0
0.010000000000000002,8,100.0,0.03968962434371499,0.024529860260328863,504.0
0.010000000000000002,8,158.48931924611142,0.025051267210453223,0.015482803565008484,504.0
0.010000000000000002,8,251.18864315095797,0.015809791252613985,0.009771184168810764,504.0
0.010000000000000002,8,398.1071705534973,0.009976702352959778,0.0061660750759878645,504.0
0.010000000000000002,8,630.957344480193,0.006295430607828216,0.0038908787246442504,504.0
0.010000000000000002,8,1000.0,0.003972369981736643,0.002455117220563548,504.0
0.03162277660168379,1,0.001,91.16026735695287,65.02264055363968,504.0
0.03162277660168379,1,0.001584893192461114,74.1182410017107,55.137304645258766,504.0
0.03162277660168379,1,0.0025118864315095794,58.14155334659378,43.790177267141935,504.0
0.03162277660168379,1,0.003981071705534973,44.01759701933526,32.402783648023515,504.0
0.03162277660168379,1,0.00630957344480193,32.20763356518322,22.57294678245212,504.0
0.03162277660168379,1,0.010000000000000002,22.831292258861918,15.158837489696165,504.0
0.03162277660168379,1,0.015848931924611134,15.759038968391586,10.041198670012067,504.0
0.03162277660168379,1,0.025118864315095794,10.690779122036757,6.653733551456135,504.0
0.03162277660168379,1,0.039810717055349734,7.210734274931585,4.443048924507239,504.0
0.03162277660168379,1,0.06309573444801933,4.880399456897336,2.9983725854943604,504.0
0.03162277660168379,1,0.1,3.324951117249699,2.0422455270516355,504.0
0.03162277660168379,1,0.15848931924611134,2.2726642608333165,1.3966241087594227,504.0
0.03162277660168379,1,0.251188643150958,1.548054250150348,0.9519678661924073,504.0
0.03162277660168379,1,0.39810717055349726,1.0442327516334124,0.6425482408178157,504.0
0.03162277660168379,1,0.6309573444801932,0.6951039365764946,0.4279468009015122,504.0
0.03162277660168379,1,1.0,0.4564882745419287,0.2811578192775476,504.0
0.03162277660168379,1,1.5848931924611136,0.2963084997522025,0.18255605722646104,504.0
0.03162277660168379,1,2.51188643150958,0.19060730222636718,0.11745802721238774,504.0
0.03162277660168379,1,3.9810717055349722,0.121817595482434,0.07507864215157993,504.0
0.03162277660168379,1,6.309573444801933,0.0775070035991074,0.047773796583581885,504.0
0.03162277660168379,1,10.0,0.04916772982259596,0.030307964243160006,504.0
0.03162277660168379,1,15.848931924611133,0.031129764343202717,0.019189795539861526,504.0
0.03162277660168379,1,25.118864315095795,0.019684642619827906,0.012134824054766015,504.0
0.03162277660168379,1,39.810717055349734,0.012437446758165814,0.00766733531332326,504.0
0.03162277660168379,1,63.09573444801933,0.007854407571254558,0.004842071617916195,504.0
0.03162277660168379,1,100.0,0.0049585546051047966,0.003056861901004744,504.0
0.03162277660168379,1,158.48931924611142,0.003129736591411471,0.0019294358466194054,504.0
0.03162277660168379,1,251.18864315095797,0.001975168763344608,0.001217665280094631,504.0
0.03162277660168379,1,398.1071705534973,0.0012464219232655254,0.0007684038258305564,504.0
0.03162277660168379,1,630.957344480193,0.0007865086418865939,0.0004848734517911936,504.0
0.03162277660168379,1,1000.0,0.0004962811103682068,0.0003059517469842,504.0
0.03162277660168379,2,0.001,182.32053574574365,130.04528242065112,504.0
0.03162277660168379,2,0.001584893192461114,148.236479974526,110.27460778581167,504.0
0.03162277660168379,2,0.0025118864315095794,116.28310612659405,87.58035248736996,504.0
0.03162277660168379,2,0.003981071705534973,88.03519402647676,64.80555902584402,504.0
0.03162277660168379,2,0.00630957344480193,64.4152671302649,45.14588454602538,504.0
0.03162277660168379,2,0.010000000000000002,45.662584517035725,30.317671400917295,504.0
0.03162277660168379,2,0.015848931924611134,31.518077936231418,20.08239645971111,504.0
0.03162277660168379,2,0.025118864315095794,21.381558244008005,13.307466911825234,504.0
0.03162277660168379,2,0.039810717055349734,14.42146854987595,8.886097757407397,504.0
0.03162277660168379,2,0.06309573444801933,9.760798913811755,5.996745109409606,504.0
0.03162277660168379,2,0.1,6.649902234531826,4.084490993839382,504.0
0.03162277660168379,2,0.15848931924611134,4.545328521689683,2.7932481774978064,504.0
0.03162277660168379,2,0.251188643150958,3.0961085003110402,1.9039357033971211,504.0
0.03162277660168379,2,0.39810717055349726,2.088465503271509,1.2850965183769154,504.0
0.03162277660168379,2,0.6309573444801932,1.3902078731543637,0.8558935979227377,504.0
0.03162277660168379,2,1.0,0.9129765490840794,0.5623156395053586,504.0
0.03162277660168379,2,1.5848931924611136,0.5926169995020274,0.3651121111869967,504.0
0.03162277660168379,2,2.51188643150958,0.38121460445545635,0.23491605086881437,504.0
0.03162277660168379,2,3.9810717055349722,0.24363519096520134,0.150157284949254,504.0
0.03162277660168379,2,6.309573444801933,0.1550140071995265,0.09554759254664692,504.0
0.03162277660168379,2,10.0,0.09833545964509231,0.060615928194914306,504.0
0.03162277660168379,2,15.848931924611133,0.062259528686050586,0.038379591964943054,504.0
0.03162277660168379,2,25.118864315095795,0.03936928523967336,0.024269648216012164,504.0
0.03162277660168379,2,39.810717055349734,0.024874893516438998,0.015334670362998319,504.0
0.03162277660168379,2,63.09573444801933,0.01570881514234468,0.009684144069874907,504.0
0.03162277660168379,2,100.0,0.009917109210154469,0.006113723879665706,504.0
0.03162277660168379,2,158.48931924611142,0.0062594731828027154,0.003858871680792496,504.0
0.03162277660168379,2,251.18864315095797,0.00395033752672102,0.0024353305125553205,504.0
0.03162277660168379,2,398.1071705534973,0.002492843846534276,0.001536807651357226,504.0
0.03162277660168379,2,630.957344480193,0.0015730172837679296,0.0009697468945180774,504.0
0.03162277660168379,2,1000.0,0.0009925622207329651,0.0006119035027142612,504.0
0.03162277660168379,4,0.001,364.64106855670445,260.09056311269103,504.0
0.03162277660168379,4,0.001584893192461114,296.4729605654192,220.54921014142252,504.0
0.03162277660168379,4,0.0025118864315095794,232.56621214236617,175.16070033503937,504.0
0.03162277660168379,4,0.003981071705534973,176.07038805652977,129.6111225460526,504.0
0.03162277660168379,4,0.00630957344480193,128.8305342600065,90.29177545981999,504.0
0.03162277660168379,4,0.010000000000000002,91.32516903334525,60.63534240780169,504.0
0.03162277660168379,4,0.015848931924611134,63.036155874258036,40.16479466393863,504.0
0.03162277660168379,4,0.025118864315095794,42.7631164885129,26.614934206743445,504.0
0.03162277660168379,4,0.039810717055349734,28.84293709978817,17.772195707951617,504.0
0.03162277660168379,4,0.06309573444801933,19.52159782764762,11.993490346074108,504.0
0.03162277660168379,4,0.1,13.299804468958836,8.16898195709158,504.0
0.03162277660168379,4,0.15848931924611134,9.090657043348351,5.586496433499729,504.0
0.03162277660168379,4,0.251188643150958,6.192217000618157,3.8078713417540615,504.0
0.03162277660168379,4,0.39810717055349726,4.1769310065411585,2.5701929610461858,504.0
0.03162277660168379,4,0.6309573444801932,2.780415746306659,1.7117871866121497,504.0
0.03162277660168379,4,1.0,1.825953098166713,1.1246312742352522,504.0
0.03162277660168379,4,1.5848931924611136,1.1852339990119956,0.7302242176682913,504.0
0.03162277660168379,4,2.51188643150958,0.7624292089091742,0.4698321085539949,504.0
0.03162277660168379,4,3.9810717055349722,0.48727038193006095,0.300314568707044,504.0
0.03162277660168379,4,6.309573444801933,0.31002801439699046,0.19109518630183525,504.0
0.03162277660168379,4,10.0,0.19667091929011116,0.12123185593703607,504.0
0.03162277660168379,4,15.848931924611133,0.12451905737190548,0.0767591837876051,504.0
0.03162277660168379,4,25.118864315095795,0.07873857047896783,0.04853929717523135,504.0
0.03162277660168379,4,39.810717055349734,0.04974978703308115,0.030669340408833522,504.0
0.03162277660168379,4,63.09573444801933,0.03141763028472081,0.019368288088779467,504.0
0.03162277660168379,4,100.0,0.019834218420408528,0.012227447575680546,504.0
0.03162277660168379,4,158.48931924611142,0.012518946365681545,0.007717743366436038,504.0
0.03162277660168379,4,251.18864315095797,0.007900675053362411,0.004870661101430138,504.0
0.03162277660168379,4,398.1071705534973,0.00498568769305043,0.0030736153516034456,504.0
0.03162277660168379,4,630.957344480193,0.0031460345675411883,0.0019394938016225698,504.0
0.03162277660168379,4,1000.0,0.001985124441463302,0.0012238070065402466,504.0
0.03162277660168379,6,0.001,546.9616238020853,390.13585109867756,504.0
0.03162277660168379,6,0.001584893192461114,444.7094456422709,330.82382777318156,504.0
0.03162277660168379,6,0.0025118864315095794,348.8493201717263,262.7410634291639,504.0
0.03162277660168379,6,0.003981071705534973,264.10558211424546,194.41670185088236,504.0
0.03162277660168379,6,0.00630957344480193,193.24580139152246,135.43768066882046,504.0
0.03162277660168379,6,0.010000000000000002,136.98775355332822,90.95302493798265,504.0
0.03162277660168379,6,0.015848931924611134,94.55423381034281,60.24719201588479,504.0
0.03162277660168379,6,0.025118864315095794,64.14467473239877,39.92240127797408,504.0
0.03162277660168379,6,0.039810717055349734,43.26440564991111,26.658293049465723,504.0
0.03162277660168379,6,0.06309573444801933,29.282396741562604,17.99023505235053,504.0
0.03162277660168379,6,0.1,19.94970670357781,12.253472906755045,504.0
0.03162277660168379,6,0.15848931924611134,13.635985564945031,8.379744752282063,504.0
0.03162277660168379,6,0.251188643150958,9.288325500890288,5.711807191485476,504.0
0.03162277660168379,6,0.39810717055349726,6.265396509771609,3.855289577175463,504.0
0.03162277660168379,6,0.6309573444801932,4.170623619461709,2.567680793759081,504.0
0.03162277660168379,6,1.0,2.7389296472531077,1.686946915280869,504.0
0.03162277660168379,6,1.5848931924611136,1.7778509985080548,1.0953363316135727,504.0
0.03162277660168379,6,2.51188643150958,1.1436438133607891,0.7047481593013704,504.0
0.03162277660168379,6,3.9810717055349722,0.7309055728955739,0.45047185513224575,504.0
0.03162277660168379,6,6.309573444801933,0.4650420215945113,0.28664278069045607,504.0
0.03162277660168379,6,10.0,0.2950063789359312,0.18184778545910046,504.0
0.03162277660168379,6,15.848931924611133,0.18677858605735553,0.1151387774570023,504.0
0.03162277660168379,6,25.118864315095795,0.11810785571779273,0.07280894430018743,504.0
0.03162277660168379,6,39.810717055349734,0.07462468054926039,0.04600401116127073,504.0
0.03162277660168379,6,63.09573444801933,0.04712644542704354,0.029052431919676144,504.0
0.03162277660168379,6,100.0,0.0297513276305286,0.018341171269653615,504.0
0.03162277660168379,6,158.48931924611142,0.018778419548554807,0.011576614971278345,504.0
0.03162277660168379,6,251.18864315095797,0.011851012580048241,0.007305991610503131,504.0
0.03162277660168379,6,398.1071705534973,0.00747853153955831,0.004610422978112403,504.0
0.03162277660168379,6,630.957344480193,0.0047190518513108,0.00290924069839017,504.0
0.03162277660168379,6,1000.0,0.002977686662195333,0.0018357105079121628,504.0
0.03162277660168379,8,0.001,729.2821394780301,520.1811243378204,504.0
0.03162277660168379,8,0.001584893192461114,592.9459195070427,441.0984192428215,504.0
0.03162277660168379,8,0.0025118864315095794,465.132424301348,350.32138922663444,504.0
0.03162277660168379,8,0.003981071705534973,352.140776148938,259.2222691734763,504.0
0.03162277660168379,8,0.00630957344480193,257.66106852334264,180.58357426316962,504.0
0.03162277660168379,8,0.010000000000000002,182.6503380755521,121.27069992012864,504.0
0.03162277660168379,8,0.015848931924611134,126.07231173957972,80.32958705010991,504.0
0.03162277660168379,8,0.025118864315095794,85.52623297654144,53.229868373526514,504.0
0.03162277660168379,8,0.039810717055349734,57.68587419953402,35.544391450950435,504.0
0.03162277660168379,8,0.06309573444801933,39.043195655179424,23.986980594474566,504.0
0.03162277660168379,8,0.1,26.599608937976242,16.337964129482888,504.0
0.03162277660168379,8,0.15848931924611134,18.181314086692584,11.17299286866002,504.0
0.03162277660168379,8,0.251188643150958,12.384434001184959,7.615742851450783,504.0
0.03162277660168379,8,0.39810717055349726,8.353862013075336,5.140386006928333,504.0
0.03162277660168379,8,0.6309573444801932,5.5608314926079006,3.4235744657686515,504.0
0.03162277660168379,8,1.0,3.651906196325631,2.2492625163206386,504.0
0.03162277660168379,8,1.5848931924611136,2.37046799801545,1.4604484561657787,504.0
0.03162277660168379,8,2.51188643150958,1.5248584178091542,0.9396642130982029,504.0
0.03162277660168379,8,3.9810717055349722,0.9745407638584488,0.6006291354250809,504.0
0.03162277660168379,8,6.309573444801933,0.6200560287923781,0.382190350619032,504.0
0.03162277660168379,8,10.0,0.3933418385823052,0.24246370966894143,504.0
0.03162277660168379,8,15.848931924611133,0.24903811474317333,0.15351836996031026,504.0
0.03162277660168379,8,25.118864315095795,0.1574771409577573,0.09707859334123499,504.0
0.03162277660168379,8,39.810717055349734,0.09949957406565918,0.06133868109950437,504.0
0.03162277660168379,8,63.09573444801933,0.06283526056930042,0.03873657621723522,504.0
0.03162277660168379,8,100.0,0.039668436840774465,0.02445489520339303,504.0
0.03162277660168379,8,158.48931924611142,0.02503789273117408,0.015435486958366149,504.0
0.03162277660168379,8,251.18864315095797,0.01580135010679711,0.009741322246372615,504.0
0.03162277660168379,8,398.1071705534973,0.009971375386056776,0.006147230680807741,504.0
0.03162277660168379,8,630.957344480193,0.006292069135118194,0.003878987558913412,504.0
0.03162277660168379,8,1000.0,0.003970248882911478,0.0024476139916572914,504.0
0.1,1,0.001,90.32803385579382,64.64165008154812,504.0
0.1,1,0.001584893192461114,73.56993083250501,54.796482122176535,504.0
0.1,1,0.0025118864315095794,57.81233049404585,43.49995993536058,504.0
0.1,1,0.003981071705534973,43.836620360020845,32.16999457385984,504.0
0.1,1,0.00630957344480193,32.111437729284965,22.397492240817193,504.0
0.1,1,0.010000000000000002,22.777062526491346,15.033344641940486,504.0
0.1,1,0.015848931924611134,15.726633169940746,9.954433063062684,504.0
0.1,1,0.025118864315095794,10.670865660805937,6.594669419754755,504.0
0.1,1,0.039810717055349734,7.198024901341004,4.40294470897252,504.0
0.1,1,0.06309573444801933,4.872128745781282,2.9710228773252956,504.0
0.1,1,0.1,3.319402492147515,2.023490365984911,504.0
0.1,1,0.15848931924611134,2.2688530687282364,1.3837392736417395,504.0
0.1,1,0.251188643150958,1.5454828840184216,0.9431569798645033,504.0
0.1,1,0.39810717055349726,1.042493550099065,0.6365873890283241,504.0
0.1,1,0.6309573444801932,0.69395110015208,0.4239701207074127,504.0
0.1,1,1.0,0.45573085711189026,0.27854208128719665,504.0
0.1,1,1.5848931924611136,0.29581746971985207,0.1808562646640278,504.0
0.1,1,2.51188643150958,0.19028959913516383,0.11636376910418023,504.0
0.1,1,3.9810717055349722,0.12161443196514853,0.0743789394542562,504.0
0.1,1,6.309573444801933,0.07737822830332242,0.047328460765021535,504.0
0.1,1,10.0,0.04908623735375972,0.03002539613164524,504.0
0.1,1,15.848931924611133,0.03107824848211308,0.019010868543058793,504.0
0.1,1,25.118864315095795,0.019652099012758783,0.012021671176320336,504.0
0.1,1,39.810717055349734,0.012416897373096607,0.007595836300113961,504.0
0.1,1,63.09573444801933,0.00784143548354673,0.004796918469965535,504.0
0.1,1,100.0,0.004950367255013522,0.003028355446971666,504.0
0.1,1,158.48931924611142,0.003124569719273118,0.001911442883614291,504.0
0.1,1,251.18864315095797,0.001971908287533625,0.00120630979644021,504.0
0.1,1,398.1071705534973,0.0012443645427615017,0.0007612379819806185,504.0
0.1,1,630.957344480193,0.0007852104590614372,0.00048035171042453675,504.0
0.1,1,1000.0,0.0004954619871174622,0.0003030985480309509,504.0
0.1,2,0.001,180.65606262089926,129.28329661880113,504.0
0.1,2,0.001584893192461114,147.13985294011079,109.59295990372866,504.0
0.1,2,0.0025118864315095794,115.62465780370147,86.99991307612687,504.0
0.1,2,0.003981071705534973,87.67323939805998,64.33998759966967,504.0
0.1,2,0.00630957344480193,64.22287570236917,44.7949758534398,504.0
0.1,2,0.010000000000000002,45.554124986531576,30.06668513025107,504.0
0.1,2,0.015848931924611134,31.4532663509981,19.908864607024725,504.0
0.1,2,0.025118864315095794,21.341731323175914,13.189337921241906,504.0
0.1,2,0.039810717055349734,14.396049803356421,8.805888847743397,504.0
0.1,2,0.06309573444801933,9.744257491991135,5.9420454197880685,504.0
0.1,2,0.1,6.638804984668853,4.046980365667937,504.0
0.1,2,0.15848931924611134,4.5377061376462065,2.7674783614257747,504.0
0.1,2,0.251188643150958,3.0909657680236147,1.8863139223103296,504.0
0.1,2,0.39810717055349726,2.084987100225705,1.2731747454658753,504.0
0.1,2,0.6309573444801932,1.3879022002842731,0.8479402437072775,504.0
0.1,2,1.0,0.9114617142458878,0.5570841587743831,504.0
0.1,2,1.5848931924611136,0.5916349394403918,0.36171253122191943,504.0
0.1,2,2.51188643150958,0.38057919826927056,0.23272754049447542,504.0
0.1,2,3.9810717055349722,0.2432288639297553,0.14875787739525978,504.0
0.1,2,6.309573444801933,0.154756456607221,0.09465691894925346,504.0
0.1,2,10.0,0.09817247470305664,0.06005079755488262,504.0
0.1,2,15.848931924611133,0.06215649696524628,0.03802173645029702,504.0
0.1,2,25.118864315095795,0.03930419802483139,0.02404334252157652,504.0
0.1,2,39.810717055349734,0.02483379474588277,0.015191673338081444,504.0
0.1,2,63.09573444801933,0.015682870967457588,0.009593836309393936,504.0
0.1,2,100.0,0.009900734510479101,0.006056710546531347,504.0
0.1,2,158.48931924611142,0.006249139438765256,0.0038228855227032295,504.0
0.1,2,251.18864315095797,0.003943816575056221,0.0024126197240255946,504.0
0.1,2,398.1071705534973,0.0024887290855272,0.0015224759603590199,504.0
0.1,2,630.957344480193,0.0015704209181647253,0.000960703382009416,504.0
0.1,2,1000.0,0.0009909239742434582,0.0006061970902444532,504.0
0.1,4,0.001,361.3121283431023,258.5665963423212,504.0
0.1,4,0.001584893192461114,294.27971658169616,219.18592464512935,504.0
0.1,4,0.0025118864315095794,231.24931927404424,173.9998201383766,504.0
0.1,4,0.003981071705534973,175.346481519195,128.67998284325353,504.0
0.1,4,0.00630957344480193,128.4457511749511,89.58995839330417,504.0
0.1,4,0.010000000000000002,91.10825013603844,60.13337068668503,504.0
0.1,4,0.015848931924611134,62.90653270284093,39.81772978341731,504.0
0.1,4,0.025118864315095794,42.6834626462662,26.37867642014986,504.0
0.1,4,0.039810717055349734,28.792099606946714,17.611777157357714,504.0
0.1,4,0.06309573444801933,19.488514983533207,11.884091845344411,504.0
0.1,4,0.1,13.277609969142697,8.093960954758217,504.0
0.1,4,0.15848931924611134,9.075412275221849,5.534957002122642,504.0
0.1,4,0.251188643150958,6.18193153581678,3.772628098691573,504.0
0.1,4,0.39810717055349726,4.1699742004074665,2.546349618440314,504.0
0.1,4,0.6309573444801932,2.7758044005699043,1.6958804879220222,504.0
0.1,4,1.0,1.822923428489997,1.114168317856748,504.0
0.1,4,1.5848931924611136,1.1832698788539457,0.7234250708860607,504.0
0.1,4,2.51188643150958,0.7611583965475995,0.46545506875713777,504.0
0.1,4,3.9810717055349722,0.4864577278568266,0.29751575862033036,504.0
0.1,4,6.309573444801933,0.30951291321418134,0.18931384552953717,504.0
0.1,4,10.0,0.19634494941489616,0.12010158462943858,504.0
0.1,4,15.848931924611133,0.12431299393028737,0.07604347458692873,504.0
0.1,4,25.118864315095795,0.07860839604853012,0.04808668518952103,504.0
0.1,4,39.810717055349734,0.049667589491828514,0.030383348612826724,504.0
0.1,4,63.09573444801933,0.03136574193552379,0.019187672263078555,504.0
0.1,4,100.0,0.019801469020542507,0.012113421581582573,504.0
0.1,4,158.48931924611142,0.012498278877385876,0.0076457713163522786,504.0
0.1,4,251.18864315095797,0.007887633150209036,0.004825239267627642,504.0
0.1,4,398.1071705534973,0.004977458171019338,0.0030449519597919713,504.0
0.1,4,630.957344480193,0.0031408418363632153,0.001921406722215754,504.0
0.1,4,1000.0,0.0019818479484840896,0.0012123942197523074,504.0
0.1,6,0.001,541.9681666239294,387.8498807869807,504.0
0.1,6,0.001584893192461114,441.4195586847083,328.77887903974533,504.0
0.1,6,0.0025118864315095794,346.87396867630054,260.9997377845168,504.0
0.1,6,0.003981071705534973,263.0197187556928,193.019980921625,504.0
0.1,6,0.00630957344480193,192.66861662006605,134.3849101854386,504.0
0.1,6,0.010000000000000002,136.66237485743372,90.2000511625883,504.0
0.1,6,0.015848931924611134,94.35979905386422,59.7265924253289,504.0
0.1,6,0.025118864315095794,64.02519396991224,39.56801369642464,504.0
0.1,6,0.039810717055349734,43.18814941059376,26.417665842866715,504.0
0.1,6,0.06309573444801933,29.232772475343967,17.82613670741126,504.0
0.1,6,0.1,19.916414952931746,12.140941911831758,504.0
0.1,6,0.15848931924611134,13.613118412926413,8.302435084094899,504.0
