time_hr,adc_plasma_uM,pl_liver_uM,dose_mgkg
973.24,5.829458224907684e-7,3.37358489509861e-11,0.01
973.49,6.045434703786045e-7,3.378756153521698e-11,0.01
973.74,6.257407552901267e-7,3.384723827242707e-11,0.01
973.99,6.465331323795647e-7,3.391463885640752e-11,0.01
974.24,6.669160568011487e-7,3.398952298094948e-11,0.01
974.49,6.868849837091088e-7,3.4071650339844125e-11,0.01
974.74,7.064353682576753e-7,3.416078062688261e-11,0.01
974.99,7.255626656010777e-7,3.425667353585608e-11,0.01
975.24,7.442623308935465e-7,3.4359088760555694e-11,0.01
975.49,7.625298192893117e-7,3.446778599477261e-11,0.01
975.74,7.803605859426033e-7,3.458252493229799e-11,0.01
975.99,7.977500860076516e-7,3.4703065266922975e-11,0.01
976.24,8.146937746386857e-7,3.482916669243874e-11,0.01
976.49,8.31187106989937e-7,3.4960588902636433e-11,0.01
976.74,8.472255382156345e-7,3.5097091591307206e-11,0.01
976.99,8.628045234700092e-7,3.523843445224223e-11,0.01
977.24,8.779195179072904e-7,3.538437717923264e-11,0.01
977.49,8.925659766817085e-7,3.5534679466069616e-11,0.01
977.74,9.067393549474936e-7,3.56891010065443e-11,0.01
977.99,9.204351078588752e-7,3.584740149444784e-11,0.01
978.24,9.336486905700842e-7,3.6009340623571424e-11,0.01
978.49,9.4637555823535e-7,3.6174678087706176e-11,0.01
978.74,9.586111660089032e-7,3.6343173580643267e-11,0.01
978.99,9.703509690449734e-7,3.6514586796173853e-11,0.01
979.24,9.81590422497791e-7,3.668867742808908e-11,0.01
979.49,9.923249815215856e-7,3.686520517018013e-11,0.01
979.74,1.0025501012705877e-6,3.704392971623813e-11,0.01
979.99,1.0122612368990272e-6,3.722461076005426e-11,0.01
980.24,1.021453843561134e-6,3.740700799541965e-11,0.01
980.49,1.0301233764111388e-6,3.7590881116125496e-11,0.01
980.74,1.0382652906032708e-6,3.7775989815962915e-11,0.01
980.99,1.0458750412917605e-6,3.7962093788723077e-11,0.01
981.24,1.0529480836308383e-6,3.814895272819715e-11,0.01
981.49,1.059479872774733e-6,3.8336326328176275e-11,0.01
981.74,1.0654658638776762e-6,3.8523974282451625e-11,0.01
981.99,1.070901512093897e-6,3.871165628481434e-11,0.01
982.24,1.075782272577626e-6,3.889913202905558e-11,0.01
982.49,1.0801036004830931e-6,3.908616120896651e-11,0.01
982.74,1.0838609509645282e-6,3.927250351833828e-11,0.01
982.99,1.0870497791761612e-6,3.945791865096204e-11,0.01
983.24,1.0896655402722225e-6,3.9642166300628966e-11,0.01
983.49,1.091703689406942e-6,3.9825006161130194e-11,0.01
983.74,1.0931596817345499e-6,4.0006197926256895e-11,0.01
983.99,1.0940289724092758e-6,4.018550128980022e-11,0.01
984.24,1.0943070165853507e-6,4.036267594555132e-11,0.01
984.49,1.0939892694170036e-6,4.053748158730136e-11,0.01
984.74,1.0930711860584652e-6,4.070967790884149e-11,0.01
984.99,1.0915482216639654e-6,4.087902460396287e-11,0.01
985.24,1.0894158313877345e-6,4.1045281366456656e-11,0.01
985.49,1.086669470384002e-6,4.120820789011401e-11,0.01
985.74,1.0833045938069985e-6,4.136756386872608e-11,0.01
985.99,1.0793166568109536e-6,4.1523108996084024e-11,0.01
986.24,1.0747011145500978e-6,4.1674602965979e-11,0.01
986.49,1.069453422178661e-6,4.182180547220217e-11,0.01
986.74,1.063569034850873e-6,4.196447620854468e-11,0.01
986.99,1.057043407720964e-6,4.210237486879769e-11,0.01
987.24,1.0498719959431647e-6,4.223526114675236e-11,0.01
987.49,1.0420502546717042e-6,4.236289473619985e-11,0.01
987.74,1.0335736390608129e-6,4.248503533093131e-11,0.01
987.99,1.024437604264721e-6,4.260144262473789e-11,0.01
988.24,1.0146376054376583e-6,4.271187631141076e-11,0.01
988.49,1.0041690977338552e-6,4.281609608474106e-11,0.01
988.74,9.930275363075416e-7,4.2913861638519975e-11,0.01
988.99,9.812083763129477e-7,4.300493266653863e-11,0.01
989.24,9.687070729043031e-7,4.3089068862588197e-11,0.01
989.49,9.555190812358384e-7,4.316602992045984e-11,0.01
989.74,9.416398564617834e-7,4.32355755339447e-11,0.01
989.99,9.270648537363681e-7,4.329746539683394e-11,0.01
990.24,9.117895282138226e-7,4.335145920291872e-11,0.01
990.49,8.95809335048377e-7,4.3397316645990184e-11,0.01
990.74,8.791197293942618e-7,4.3434797419839496e-11,0.01
990.99,8.617161664057063e-7,4.3463661218257826e-11,0.01
991.24,8.435941012369408e-7,4.348366773503631e-11,0.01
991.49,8.247489890421954e-7,4.349457666396612e-11,0.01
991.74,8.051762849757004e-7,4.34961476988384e-11,0.01
991.99,7.848714441916856e-7,4.34881405334443e-11,0.01
992.24,7.638299218443811e-7,4.3470314861575e-11,0.01
992.49,7.420471730880173e-7,4.344243037702165e-11,0.01
992.74,7.195186530768235e-7,4.3404246773575395e-11,0.01
992.99,6.962398169650303e-7,4.33555237450274e-11,0.01
993.24,6.722061199068677e-7,4.329602098516881e-11,0.01
993.49,6.474130170565656e-7,4.32254981877908e-11,0.01
993.74,6.218559635683542e-7,4.3143715046684515e-11,0.01
993.99,5.955304145964637e-7,4.305043125564112e-11,0.01
994.24,5.684318252951243e-7,4.294540650845176e-11,0.01
994.49,5.405556508185653e-7,4.282840049890759e-11,0.01
994.74,5.118973463210173e-7,4.269917292079978e-11,0.01
994.99,4.824523669567103e-7,4.255748346791948e-11,0.01
995.24,4.522161678798743e-7,4.240309183405784e-11,0.01
995.49,4.211842042447393e-7,4.223575771300603e-11,0.01
995.74,3.893519312055356e-7,4.2055240798555194e-11,0.01
